-0.012,0.765
0.002,0.765
0.019,0.765
0.051,0.765
0.097,0.764
0.158,0.764
0.233,0.764
0.323,0.764
0.428,0.763
0.547,0.763
0.681,0.763
0.829,0.762
0.992,0.762
1.169,0.761
1.362,0.76
1.561,0.76
1.761,0.759
1.961,0.758
2.161,0.757
2.361,0.756
2.562,0.755
2.763,0.754
2.963,0.753
3.165,0.752
3.366,0.751
3.567,0.75
3.769,0.749
3.971,0.749
4.173,0.748
4.375,0.747
4.578,0.746
4.781,0.745
4.984,0.744
5.187,0.743
5.39,0.742
5.593,0.741
5.797,0.74
6.001,0.739
6.205,0.738
6.409,0.737
6.613,0.736
6.818,0.735
7.023,0.734
7.228,0.733
7.433,0.731
7.638,0.73
7.844,0.729
8.05,0.728
8.256,0.727
8.462,0.726
8.668,0.725
8.874,0.724
9.081,0.723
9.288,0.722
9.495,0.721
9.702,0.72
9.91,0.719
10.117,0.718
10.325,0.717
10.533,0.716
10.741,0.715
10.95,0.714
11.158,0.713
11.367,0.712
11.576,0.711
11.785,0.71
11.994,0.709
12.204,0.708
12.413,0.707
12.623,0.706
12.833,0.705
13.043,0.705
13.254,0.704
13.464,0.703
13.675,0.702
13.886,0.701
14.097,0.7
14.309,0.7
14.52,0.699
14.732,0.698
14.943,0.697
15.156,0.696
15.368,0.696
15.58,0.695
15.793,0.694
16.005,0.693
16.218,0.692
16.431,0.692
16.645,0.691
16.858,0.69
17.072,0.69
17.286,0.689
17.5,0.688
17.714,0.688
17.928,0.687
18.143,0.686
18.358,0.686
18.572,0.685
18.787,0.684
19.003,0.684
19.218,0.683
19.434,0.682
19.65,0.682
19.866,0.681
20.082,0.681
20.298,0.68
20.514,0.679
20.731,0.679
20.948,0.678
21.165,0.678
21.382,0.677
21.6,0.676
21.817,0.676
22.035,0.675
22.253,0.675
22.471,0.674
22.689,0.674
22.907,0.673
23.126,0.673
23.345,0.672
23.564,0.672
23.783,0.671
24.002,0.671
24.221,0.67
24.441,0.67
24.661,0.669
24.881,0.669
25.101,0.668
25.321,0.668
25.542,0.667
25.762,0.667
25.983,0.666
26.204,0.666
26.425,0.666
26.647,0.665
26.868,0.665
27.09,0.664
27.312,0.664
27.534,0.663
27.756,0.663
27.978,0.663
28.201,0.662
28.423,0.662
28.646,0.661
28.869,0.661
29.092,0.661
29.316,0.66
29.539,0.66
29.763,0.659
29.987,0.659
30.211,0.659
30.435,0.658
30.659,0.658
30.884,0.658
31.109,0.657
31.333,0.657
31.558,0.656
31.784,0.656
32.009,0.656
32.234,0.655
32.46,0.655
32.686,0.655
32.912,0.654
33.253,0.654
33.766,0.653
34.536,0.652
35.681,0.65
36.831,0.649
37.984,0.648
39.142,0.646
40.303,0.645
41.468,0.644
42.638,0.642
43.81,0.641
44.986,0.64
46.165,0.639
47.347,0.638
48.532,0.637
49.72,0.636
50.91,0.635
52.103,0.634
53.297,0.633
54.493,0.632
55.69,0.631
56.889,0.63
58.089,0.629
59.29,0.629
60.49,0.628
61.691,0.627
62.891,0.627
64.09,0.626
65.288,0.625
66.485,0.625
67.681,0.624
68.875,0.623
70.068,0.623
71.26,0.622
72.451,0.622
73.642,0.621
74.785,0.621
75.876,0.62
76.933,0.62
77.966,0.62
78.986,0.619
80.004,0.619
81.032,0.619
82.084,0.618
83.18,0.618
84.349,0.618
85.571,0.617
86.801,0.617
88.039,0.617
89.288,0.617
90.547,0.616
91.816,0.616
93.095,0.616
94.385,0.616
95.683,0.616
96.991,0.615
98.308,0.615
99.632,0.615
100.871,0.615
102.019,0.615
103.114,0.615
104.208,0.615
105.332,0.615
106.515,0.615
107.805,0.615
109.162,0.615
110.52,0.615
111.88,0.614
113.24,0.615
114.601,0.615
115.962,0.615
117.323,0.615
118.684,0.615
120.045,0.615
121.408,0.615
122.771,0.615
124.137,0.615
125.505,0.615
126.876,0.615
128.252,0.615
129.633,0.616
131.02,0.616
132.415,0.616
133.816,0.616
135.225,0.616
136.642,0.617
138.066,0.617
139.497,0.617
140.935,0.617
142.378,0.618
143.825,0.618
145.275,0.618
146.726,0.619
148.177,0.619
149.627,0.619
151.076,0.62
152.523,0.62
153.969,0.62
155.413,0.621
156.856,0.621
158.298,0.622
159.742,0.622
161.188,0.623
162.638,0.623
164.092,0.624
165.55,0.624
167.012,0.625
168.477,0.625
169.945,0.626
171.415,0.626
172.887,0.627
174.359,0.627
175.831,0.628
177.301,0.628
178.77,0.629
180.237,0.63
181.702,0.63
183.166,0.631
184.63,0.631
186.094,0.632
187.559,0.633
189.027,0.633
190.501,0.634
191.978,0.635
193.458,0.635
194.939,0.636
196.419,0.637
197.559,0.637
198.063,0.638
197.945,0.638
197.514,0.637
197.081,0.637
196.644,0.637
196.219,0.637
195.826,0.637
195.406,0.636
194.98,0.636
194.562,0.636
194.151,0.636
193.747,0.636
193.348,0.636
192.993,0.635
192.634,0.635
192.236,0.635
191.834,0.635
191.43,0.635
191.022,0.635
190.611,0.634
190.2,0.634
189.789,0.634
189.38,0.634
188.974,0.634
188.574,0.634
188.178,0.633
187.788,0.633
187.402,0.633
187.018,0.633
186.636,0.633
186.253,0.633
185.869,0.632
185.484,0.632
185.098,0.632
184.712,0.632
184.327,0.632
183.943,0.632
183.561,0.631
183.181,0.631
182.804,0.631
182.43,0.631
182.058,0.631
181.688,0.631
181.32,0.631
180.953,0.63
180.587,0.63
180.221,0.63
179.856,0.63
179.49,0.63
179.125,0.63
178.76,0.63
178.396,0.629
178.032,0.629
177.67,0.629
177.309,0.629
176.95,0.629
176.593,0.629
176.238,0.629
175.885,0.628
175.536,0.628
175.19,0.628
174.845,0.628
174.502,0.628
174.16,0.628
173.817,0.628
173.473,0.628
173.127,0.628
172.781,0.627
172.434,0.627
172.086,0.627
171.739,0.627
171.393,0.627
171.049,0.627
170.708,0.627
170.369,0.627
170.033,0.626
169.699,0.626
169.368,0.626
169.038,0.626
168.709,0.626
168.381,0.626
168.053,0.626
167.725,0.626
167.398,0.626
167.072,0.626
166.749,0.625
166.427,0.625
166.106,0.625
165.787,0.625
165.468,0.625
165.149,0.625
164.83,0.625
164.511,0.625
164.191,0.625
163.87,0.625
163.546,0.624
163.222,0.624
162.898,0.624
162.576,0.624
162.256,0.624
161.94,0.624
161.628,0.624
161.32,0.624
161.015,0.624
160.714,0.624
160.415,0.624
160.118,0.623
159.821,0.623
159.525,0.623
159.227,0.623
158.929,0.623
158.628,0.623
158.326,0.623
158.021,0.623
157.715,0.623
157.408,0.623
157.1,0.623
156.793,0.623
156.488,0.622
156.184,0.622
155.882,0.622
155.583,0.622
155.287,0.622
154.995,0.622
154.706,0.622
154.42,0.622
154.137,0.622
153.855,0.622
153.574,0.622
153.294,0.622
153.015,0.622
152.734,0.622
152.453,0.621
152.17,0.621
151.884,0.621
151.596,0.621
151.304,0.621
151.011,0.621
150.718,0.621
150.427,0.621
150.139,0.621
149.854,0.621
149.572,0.621
149.295,0.621
149.02,0.621
148.748,0.621
148.478,0.621
148.209,0.62
147.942,0.62
147.676,0.62
147.411,0.62
147.146,0.62
146.881,0.62
146.615,0.62
146.346,0.62
146.075,0.62
145.802,0.62
145.526,0.62
145.25,0.62
144.972,0.62
144.694,0.62
144.417,0.62
144.141,0.62
143.868,0.62
143.599,0.62
143.335,0.62
143.074,0.619
142.818,0.619
142.565,0.619
142.315,0.619
142.067,0.619
141.82,0.619
141.573,0.619
141.325,0.619
141.076,0.619
140.825,0.619
140.572,0.619
140.316,0.619
140.057,0.619
139.794,0.619
139.528,0.619
139.26,0.619
139.001,0.619
138.756,0.619
138.507,0.619
138.242,0.619
137.981,0.619
137.725,0.619
137.473,0.619
137.225,0.619
136.982,0.618
136.742,0.618
136.504,0.618
136.269,0.618
136.033,0.618
135.797,0.618
135.56,0.618
135.32,0.618
135.079,0.618
134.836,0.618
134.592,0.618
134.347,0.618
134.101,0.618
133.855,0.618
133.61,0.618
133.366,0.618
133.123,0.618
132.882,0.618
132.643,0.618
132.405,0.618
132.168,0.618
131.932,0.618
131.698,0.618
131.464,0.618
131.229,0.618
130.994,0.618
130.758,0.618
130.522,0.618
130.285,0.618
130.05,0.617
129.815,0.617
129.582,0.617
129.35,0.617
129.119,0.617
128.89,0.617
128.662,0.617
128.435,0.617
128.208,0.617
127.983,0.617
127.759,0.617
127.535,0.617
127.312,0.617
127.09,0.617
126.868,0.617
126.645,0.617
126.423,0.617
126.2,0.617
125.977,0.617
125.753,0.617
125.529,0.617
125.303,0.617
125.076,0.617
124.849,0.617
124.622,0.617
124.394,0.617
124.167,0.617
123.94,0.617
123.714,0.617
123.489,0.617
123.267,0.617
123.047,0.617
122.83,0.617
122.615,0.617
122.403,0.617
122.192,0.617
121.984,0.617
121.776,0.617
121.57,0.617
121.364,0.617
121.158,0.617
120.95,0.617
120.742,0.617
120.531,0.617
120.32,0.617
120.107,0.617
119.894,0.617
119.68,0.617
119.466,0.617
119.251,0.617
119.036,0.617
118.82,0.617
118.604,0.617
118.388,0.617
118.172,0.617
117.958,0.617
117.744,0.617
117.533,0.617
117.323,0.617
117.114,0.617
116.908,0.617
116.703,0.617
116.499,0.617
116.297,0.617
116.096,0.617
115.895,0.617
115.696,0.617
115.497,0.617
115.298,0.617
115.1,0.617
114.901,0.617
114.701,0.617
114.5,0.617
114.299,0.617
114.097,0.617
113.894,0.617
113.69,0.617
113.485,0.617
113.28,0.617
113.075,0.617
112.872,0.617
112.67,0.617
112.47,0.617
112.272,0.617
112.075,0.617
111.88,0.617
111.687,0.617
111.494,0.617
111.303,0.617
111.112,0.617
110.921,0.617
110.73,0.617
110.54,0.617
110.349,0.617
110.157,0.617
109.965,0.617
109.772,0.617
109.579,0.617
109.385,0.617
109.19,0.617
108.994,0.617
108.797,0.617
108.599,0.617
108.401,0.617
108.203,0.617
108.006,0.617
107.811,0.617
107.618,0.617
107.427,0.617
107.239,0.617
107.052,0.617
106.867,0.617
106.684,0.617
106.501,0.617
106.32,0.617
106.138,0.617
105.956,0.617
105.774,0.617
105.59,0.617
105.406,0.617
105.221,0.617
105.036,0.617
104.85,0.617
104.664,0.617
104.478,0.617
104.291,0.617
104.105,0.617
103.918,0.617
103.732,0.617
103.546,0.617
103.36,0.617
103.175,0.617
102.99,0.617
102.806,0.617
102.622,0.617
102.439,0.617
102.257,0.617
102.076,0.617
101.896,0.617
101.716,0.617
101.537,0.617
101.359,0.617
101.182,0.617
101.005,0.617
100.829,0.617
100.652,0.617
100.475,0.617
100.298,0.617
100.12,0.617
99.941,0.617
99.764,0.617
99.587,0.617
99.411,0.617
99.236,0.617
99.062,0.617
98.888,0.617
98.714,0.617
98.54,0.617
98.366,0.617
98.192,0.617
98.017,0.617
97.843,0.617
97.668,0.618
97.493,0.618
97.318,0.618
97.143,0.618
96.97,0.618
96.797,0.618
96.625,0.618
96.453,0.618
96.282,0.618
96.11,0.618
95.939,0.618
95.768,0.618
95.597,0.618
95.426,0.618
95.255,0.618
95.084,0.618
94.912,0.618
94.741,0.618
94.57,0.618
94.401,0.618
94.231,0.618
94.063,0.618
93.896,0.618
93.728,0.618
93.561,0.618
93.394,0.618
93.227,0.618
93.06,0.618
92.895,0.618
92.731,0.618
92.569,0.618
92.408,0.618
92.248,0.618
92.088,0.618
91.928,0.618
91.768,0.618
91.607,0.618
91.446,0.618
91.284,0.618
91.121,0.618
90.957,0.619
90.792,0.619
90.626,0.619
90.46,0.619
90.294,0.619
90.128,0.619
89.962,0.619
89.796,0.619
89.631,0.619
89.467,0.619
89.303,0.619
89.141,0.619
88.979,0.619
88.817,0.619
88.656,0.619
88.495,0.619
88.335,0.619
88.174,0.619
88.014,0.619
87.855,0.619
87.696,0.619
87.538,0.619
87.38,0.619
87.221,0.619
87.062,0.619
86.903,0.619
86.743,0.619
86.583,0.619
86.423,0.619
86.264,0.619
86.106,0.619
85.949,0.62
85.792,0.62
85.636,0.62
85.48,0.62
85.325,0.62
85.17,0.62
85.015,0.62
84.861,0.62
84.709,0.62
84.558,0.62
84.408,0.62
84.259,0.62
84.11,0.62
83.961,0.62
83.811,0.62
83.661,0.62
83.509,0.62
83.357,0.62
83.205,0.62
83.052,0.62
82.898,0.62
82.744,0.62
82.589,0.62
82.435,0.62
82.281,0.62
82.128,0.62
81.975,0.62
81.822,0.62
81.669,0.62
81.516,0.621
81.363,0.621
81.21,0.621
81.057,0.621
80.904,0.621
80.751,0.621
80.597,0.621
80.444,0.621
80.292,0.621
80.142,0.621
79.994,0.621
79.847,0.621
79.701,0.621
79.556,0.621
79.41,0.621
79.264,0.621
79.118,0.621
78.971,0.621
78.825,0.621
78.679,0.621
78.533,0.621
78.387,0.621
78.242,0.621
78.095,0.621
77.949,0.621
77.801,0.622
77.653,0.622
77.505,0.622
77.355,0.622
77.205,0.622
77.055,0.622
76.904,0.622
76.752,0.622
76.601,0.622
76.451,0.622
76.301,0.622
76.152,0.622
76.004,0.622
75.856,0.622
75.71,0.622
75.564,0.622
75.419,0.622
75.275,0.622
75.132,0.622
74.99,0.623
74.848,0.623
74.707,0.623
74.567,0.623
74.428,0.623
74.291,0.623
74.155,0.623
74.019,0.623
73.885,0.623
73.75,0.623
73.616,0.623
73.482,0.623
73.348,0.623
73.213,0.623
73.078,0.623
72.942,0.623
72.805,0.623
72.667,0.623
72.528,0.623
72.388,0.623
72.247,0.623
72.104,0.624
71.961,0.624
71.817,0.624
71.673,0.624
71.528,0.624
71.383,0.624
71.237,0.624
71.092,0.624
70.948,0.624
70.804,0.624
70.661,0.624
70.52,0.624
70.379,0.624
70.239,0.624
70.101,0.624
69.963,0.624
69.826,0.624
69.689,0.624
69.553,0.624
69.417,0.624
69.281,0.624
69.145,0.625
69.009,0.625
68.873,0.625
68.736,0.625
68.599,0.625
68.462,0.625
68.325,0.625
68.188,0.625
68.05,0.625
67.913,0.625
67.775,0.625
67.638,0.625
67.501,0.625
67.365,0.625
67.229,0.625
67.094,0.626
66.96,0.626
66.826,0.626
66.692,0.626
66.559,0.626
66.426,0.626
66.293,0.626
66.161,0.626
66.029,0.626
65.896,0.626
65.764,0.626
65.631,0.626
65.499,0.626
65.367,0.626
65.236,0.626
65.105,0.626
64.974,0.627
64.843,0.627
64.713,0.627
64.582,0.627
64.452,0.627
64.321,0.627
64.191,0.627
64.061,0.627
63.931,0.627
63.801,0.627
63.672,0.627
63.542,0.627
63.413,0.627
63.284,0.627
63.154,0.627
63.025,0.627
62.895,0.628
62.765,0.628
62.634,0.628
62.503,0.628
62.371,0.628
62.24,0.628
62.108,0.628
61.977,0.628
61.845,0.628
61.714,0.628
61.583,0.628
61.452,0.628
61.322,0.628
61.192,0.628
61.063,0.628
60.933,0.629
60.803,0.629
60.673,0.629
60.543,0.629
60.412,0.629
60.282,0.629
60.153,0.629
60.024,0.629
59.895,0.629
59.767,0.629
59.64,0.629
59.513,0.629
59.386,0.629
59.261,0.629
59.135,0.63
59.01,0.63
58.886,0.63
58.762,0.63
58.639,0.63
58.516,0.63
58.394,0.63
58.272,0.63
58.152,0.63
58.031,0.63
57.911,0.63
57.792,0.63
57.672,0.63
57.553,0.63
57.434,0.63
57.314,0.63
57.194,0.63
57.074,0.63
56.952,0.631
56.829,0.631
56.706,0.631
56.582,0.631
56.457,0.631
56.331,0.631
56.204,0.631
56.077,0.631
55.949,0.631
55.82,0.631
55.69,0.631
55.559,0.631
55.428,0.632
55.298,0.632
55.168,0.632
55.039,0.632
54.912,0.632
54.785,0.632
54.659,0.632
54.533,0.632
54.408,0.632
54.283,0.632
54.159,0.632
54.034,0.632
53.91,0.632
53.785,0.632
53.661,0.632
53.536,0.633
53.412,0.633
53.287,0.633
53.163,0.633
53.038,0.633
52.914,0.633
52.79,0.633
52.666,0.633
52.543,0.633
52.42,0.633
52.299,0.633
52.177,0.634
52.057,0.634
51.938,0.634
51.819,0.634
51.701,0.634
51.583,0.634
51.466,0.634
51.349,0.634
51.233,0.634
51.117,0.634
51.002,0.634
50.886,0.634
50.771,0.634
50.657,0.634
50.542,0.635
50.427,0.635
50.312,0.635
50.198,0.635
50.083,0.635
49.968,0.635
49.853,0.635
49.737,0.635
49.622,0.635
49.507,0.635
49.392,0.635
49.276,0.635
49.159,0.635
49.042,0.636
48.924,0.636
48.806,0.636
48.687,0.636
48.567,0.636
48.447,0.636
48.326,0.636
48.205,0.636
48.084,0.636
47.962,0.636
47.84,0.637
47.717,0.637
47.594,0.637
47.471,0.637
47.347,0.637
47.222,0.637
47.097,0.637
46.972,0.637
46.847,0.637
46.722,0.638
46.599,0.638
46.476,0.638
46.354,0.638
46.232,0.638
46.111,0.638
45.99,0.638
45.87,0.638
45.75,0.638
45.631,0.638
45.513,0.639
45.396,0.639
45.28,0.639
45.165,0.639
45.05,0.639
44.935,0.639
44.82,0.639
44.706,0.639
44.592,0.639
44.479,0.64
44.366,0.64
44.254,0.64
44.142,0.64
44.031,0.64
43.921,0.64
43.811,0.64
43.703,0.64
43.594,0.64
43.487,0.64
43.38,0.64
43.273,0.64
43.167,0.64
43.062,0.641
42.958,0.641
42.854,0.641
42.75,0.641
42.647,0.641
42.545,0.641
42.442,0.641
42.339,0.641
42.236,0.641
42.131,0.641
42.026,0.641
41.919,0.641
41.812,0.641
41.703,0.642
41.594,0.642
41.483,0.642
41.372,0.642
41.26,0.642
41.146,0.642
41.032,0.642
40.917,0.642
40.801,0.642
40.684,0.642
40.567,0.643
40.449,0.643
40.331,0.643
40.212,0.643
40.093,0.643
39.973,0.643
39.852,0.643
39.731,0.643
39.61,0.643
39.488,0.644
39.366,0.644
39.245,0.644
39.123,0.644
39.001,0.644
38.88,0.644
38.76,0.644
38.64,0.644
38.522,0.644
38.404,0.644
38.286,0.644
38.169,0.645
38.052,0.645
37.936,0.645
37.821,0.645
37.706,0.645
37.591,0.645
37.477,0.645
37.364,0.645
37.251,0.646
37.139,0.646
37.027,0.646
36.916,0.646
36.806,0.646
36.696,0.646
36.588,0.646
36.48,0.646
36.374,0.646
36.269,0.646
36.165,0.646
36.062,0.646
35.959,0.646
35.857,0.646
35.755,0.647
35.654,0.647
35.553,0.647
35.452,0.647
35.351,0.647
35.25,0.647
35.149,0.647
35.048,0.647
34.947,0.647
34.846,0.648
34.744,0.648
34.643,0.648
34.541,0.648
34.439,0.648
34.337,0.648
34.234,0.648
34.132,0.648
34.029,0.648
33.926,0.648
33.822,0.648
33.719,0.648
33.615,0.649
33.51,0.649
33.405,0.649
33.298,0.649
33.191,0.649
33.083,0.649
32.975,0.649
32.866,0.65
32.756,0.65
32.646,0.65
32.536,0.65
32.425,0.65
32.313,0.65
32.201,0.65
32.088,0.65
31.974,0.651
31.861,0.651
31.747,0.651
31.634,0.651
31.521,0.651
31.408,0.651
31.294,0.651
31.18,0.651
31.066,0.652
30.951,0.652
30.835,0.652
30.72,0.652
30.605,0.652
30.49,0.652
30.375,0.652
30.26,0.653
30.146,0.653
30.032,0.653
29.92,0.653
29.807,0.653
29.696,0.653
29.585,0.653
29.474,0.653
29.364,0.653
29.254,0.654
29.144,0.654
29.035,0.654
28.927,0.654
28.818,0.654
28.71,0.654
28.602,0.654
28.495,0.654
28.389,0.654
28.285,0.654
28.181,0.654
28.078,0.655
27.976,0.655
27.874,0.655
27.772,0.655
27.671,0.655
27.57,0.655
27.47,0.655
27.371,0.655
27.271,0.655
27.173,0.655
27.075,0.655
26.977,0.655
26.88,0.656
26.783,0.656
26.686,0.656
26.589,0.656
26.492,0.656
26.395,0.656
26.298,0.656
26.2,0.657
26.102,0.657
26.004,0.657
25.906,0.657
25.808,0.657
25.71,0.657
25.613,0.657
25.514,0.657
25.414,0.658
25.314,0.658
25.213,0.658
25.11,0.658
25.008,0.658
24.905,0.659
24.803,0.659
24.7,0.659
24.597,0.659
24.493,0.659
24.389,0.659
24.285,0.659
24.18,0.66
24.075,0.66
23.969,0.66
23.863,0.66
23.758,0.66
23.652,0.66
23.546,0.66
23.439,0.66
23.333,0.66
23.227,0.661
23.121,0.661
23.015,0.661
22.91,0.661
22.804,0.661
22.698,0.661
22.592,0.661
22.486,0.661
22.38,0.661
22.275,0.661
22.169,0.661
22.064,0.662
21.959,0.662
21.854,0.662
21.749,0.662
21.644,0.662
21.539,0.662
21.434,0.662
21.33,0.662
21.226,0.662
21.122,0.662
21.018,0.662
20.915,0.662
20.812,0.663
20.709,0.663
20.606,0.663
20.503,0.663
20.4,0.663
20.297,0.663
20.194,0.663
20.091,0.664
19.988,0.664
19.885,0.664
19.782,0.664
19.68,0.664
19.577,0.664
19.476,0.664
19.374,0.664
19.273,0.664
19.172,0.664
19.07,0.664
18.97,0.665
18.869,0.665
18.768,0.665
18.668,0.665
18.568,0.665
18.468,0.665
18.368,0.665
18.268,0.665
18.168,0.665
18.068,0.665
17.969,0.666
17.869,0.666
17.768,0.666
17.668,0.666
17.567,0.666
17.467,0.667
17.366,0.667
17.265,0.667
17.164,0.667
17.064,0.667
16.964,0.667
16.864,0.667
16.764,0.667
16.664,0.667
16.565,0.667
16.465,0.667
16.366,0.667
16.267,0.667
16.168,0.667
16.07,0.667
15.971,0.667
15.873,0.667
15.775,0.668
15.677,0.668
15.578,0.668
15.479,0.668
15.38,0.668
15.281,0.668
15.182,0.668
15.084,0.668
14.986,0.668
14.889,0.668
14.791,0.668
14.693,0.668
14.595,0.669
14.496,0.669
14.398,0.669
14.299,0.669
14.201,0.669
14.104,0.669
14.006,0.668
13.909,0.668
13.811,0.669
13.714,0.669
13.616,0.669
13.518,0.669
13.419,0.669
13.321,0.669
13.223,0.669
13.125,0.669
13.027,0.669
12.929,0.669
12.831,0.669
12.733,0.669
12.635,0.669
12.537,0.669
12.438,0.67
12.34,0.67
12.241,0.67
12.142,0.67
12.043,0.67
11.944,0.67
11.845,0.67
11.745,0.67
11.645,0.671
11.545,0.671
11.445,0.671
11.345,0.671
11.245,0.671
11.145,0.671
11.045,0.671
10.944,0.671
10.844,0.671
10.744,0.671
10.644,0.671
10.544,0.671
10.445,0.671
10.345,0.671
10.245,0.671
10.145,0.671
10.045,0.671
9.946,0.671
9.846,0.671
9.746,0.671
9.646,0.671
9.546,0.671
9.446,0.672
9.346,0.672
9.245,0.672
9.145,0.672
9.044,0.672
8.943,0.673
8.842,0.673
8.741,0.673
8.64,0.674
8.538,0.674
8.436,0.675
8.335,0.675
8.233,0.675
8.131,0.675
8.029,0.675
7.927,0.676
7.825,0.676
7.723,0.676
7.622,0.676
7.52,0.676
7.419,0.676
7.318,0.676
7.217,0.676
7.116,0.676
7.016,0.676
6.915,0.676
6.815,0.677
6.715,0.677
6.615,0.677
6.515,0.677
6.416,0.677
6.316,0.678
6.217,0.678
6.117,0.678
6.018,0.679
5.918,0.679
5.819,0.679
5.72,0.679
5.622,0.679
5.523,0.679
5.425,0.679
5.327,0.679
5.229,0.679
5.132,0.679
5.035,0.679
4.938,0.679
4.842,0.679
4.745,0.679
4.649,0.679
4.553,0.679
4.458,0.679
4.362,0.679
4.266,0.679
4.171,0.68
4.075,0.68
3.98,0.68
3.885,0.68
3.791,0.679
3.696,0.679
3.602,0.679
3.508,0.679
3.415,0.679
3.321,0.68
3.227,0.68
3.133,0.68
3.039,0.68
2.946,0.68
2.852,0.68
2.758,0.68
2.665,0.68
2.572,0.68
2.478,0.68
2.385,0.68
2.292,0.68
2.199,0.68
2.106,0.68
2.013,0.68
1.92,0.68
1.827,0.68
1.735,0.681
1.642,0.681
1.549,0.681
1.456,0.68
1.363,0.68
1.27,0.68
1.177,0.68
1.084,0.681
0.991,0.681
0.898,0.681
0.805,0.681
0.712,0.681
0.619,0.681
0.526,0.682
0.432,0.682
0.339,0.682
0.245,0.682
0.152,0.682
0.058,0.681
